"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.29 HS50, MS3, IMU Together.CR1X","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-27 08:47:56.4",5464,0,0,0,0,0,0
"2023-05-27 08:47:56.45",5465,0,0,0,0,0,0
"2023-05-27 08:47:56.5",5466,0,0,0,0,0,0
"2023-05-27 08:47:56.55",5467,0,0,0,0,0,0
"2023-05-27 08:47:56.6",5468,0,0,0,0,0,0
"2023-05-27 08:47:56.65",5469,0,0,0,0,0,0
"2023-05-27 08:47:56.7",5470,0,0,0,0,0,0
"2023-05-27 08:47:56.75",5471,0,0,0,0,0,0
"2023-05-27 08:47:56.8",5472,0,0,0,0,0,0
"2023-05-27 08:47:56.85",5473,0,0,0,0,0,0
"2023-05-27 08:47:56.9",5474,0,0,0,0,0,0
"2023-05-27 08:47:56.95",5475,0,0,0,0,0,0
"2023-05-27 08:47:57",5476,0,0,0,0,0,0
"2023-05-27 08:47:57.05",5477,0,0,0,0,0,0
"2023-05-27 08:47:57.1",5478,0,0,0,0,0,0
"2023-05-27 08:47:57.15",5479,0,0,0,0,0,0
"2023-05-27 08:47:57.2",5480,0,0,0,0,0,0
"2023-05-27 08:47:57.25",5481,0,0,0,0,0,0
"2023-05-27 08:47:57.3",5482,0,0,0,0,0,0
"2023-05-27 08:47:57.35",5483,0,0,0,0,0,0
"2023-05-27 08:47:57.4",5484,0,0,0,0,0,0
"2023-05-27 08:47:57.45",5485,0,0,0,0,0,0
"2023-05-27 08:47:57.5",5486,0,0,0,0,0,0
"2023-05-27 08:47:57.55",5487,0,0,0,0,0,0
"2023-05-27 08:47:57.6",5488,0,0,0,0,0,0
"2023-05-27 08:47:57.65",5489,0,0,0,0,0,0
"2023-05-27 08:47:57.7",5490,0,0,0,0,0,0
"2023-05-27 08:47:57.75",5491,0,0,0,0,0,0
"2023-05-27 08:47:57.8",5492,0,0,0,0,0,0
"2023-05-27 08:47:57.85",5493,0,0,0,0,0,0
"2023-05-27 08:47:57.9",5494,0,0,0,0,0,0
"2023-05-27 08:47:57.95",5495,0,0,0,0,0,0
"2023-05-27 08:47:58",5496,0,0,0,0,0,0
"2023-05-27 08:47:58.05",5497,0,0,0,0,0,0
"2023-05-27 08:47:58.1",5498,0,0,0,0,0,0
"2023-05-27 08:47:58.15",5499,0,0,0,0,0,0
"2023-05-27 08:47:58.2",5500,0,0,0,0,0,0
"2023-05-27 08:47:58.25",5501,0,0,0,0,0,0
"2023-05-27 08:47:58.3",5502,0,0,0,0,0,0
"2023-05-27 08:47:58.35",5503,0,0,0,0,0,0
"2023-05-27 08:47:58.4",5504,0,0,0,0,0,0
"2023-05-27 08:47:58.45",5505,0,0,0,0,0,0
"2023-05-27 08:47:58.5",5506,0,0,0,0,0,0
"2023-05-27 08:47:58.55",5507,0,0,0,0,0,0
"2023-05-27 08:47:58.6",5508,0,0,0,0,0,0
"2023-05-27 08:47:58.65",5509,0,0,0,0,0,0
"2023-05-27 08:47:58.7",5510,0,0,0,0,0,0
"2023-05-27 08:47:58.75",5511,0,0,0,0,0,0
"2023-05-27 08:47:58.8",5512,0,0,0,0,0,0
"2023-05-27 08:47:58.85",5513,0,0,0,0,0,0
"2023-05-27 08:47:58.9",5514,0,0,0,0,0,0
"2023-05-27 08:47:58.95",5515,0,0,0,0,0,0
"2023-05-27 08:47:59",5516,0,0,0,0,0,0
"2023-05-27 08:47:59.05",5517,0,0,0,0,0,0
"2023-05-27 08:47:59.1",5518,0,0,0,0,0,0
"2023-05-27 08:47:59.15",5519,0,0,0,0,0,0
"2023-05-27 08:47:59.2",5520,0,0,0,0,0,0
"2023-05-27 08:47:59.25",5521,0,0,0,0,0,0
"2023-05-27 08:47:59.3",5522,0,0,0,0,0,0
"2023-05-27 08:47:59.35",5523,0,0,0,0,0,0
"2023-05-27 08:47:59.4",5524,0,0,0,0,0,0
"2023-05-27 08:47:59.45",5525,0,0,0,0,0,0
"2023-05-27 08:47:59.5",5526,0,0,0,0,0,0
"2023-05-27 08:47:59.55",5527,0,0,0,0,0,0
"2023-05-27 08:47:59.6",5528,0,0,0,0,0,0
"2023-05-27 08:47:59.65",5529,0,0,0,0,0,0
"2023-05-27 08:47:59.7",5530,0,0,0,0,0,0
"2023-05-27 08:47:59.75",5531,0,0,0,0,0,0
"2023-05-27 08:47:59.8",5532,0,0,0,0,0,0
"2023-05-27 08:47:59.85",5533,0,0,0,0,0,0
"2023-05-27 08:47:59.9",5534,0,0,0,0,0,0
"2023-05-27 08:47:59.95",5535,0,0,0,0,0,0
"2023-05-27 08:48:00",5536,0,0,0,0,0,0
"2023-05-27 08:48:00.05",5537,0,0,0,0,0,0
"2023-05-27 08:48:00.1",5538,0,0,0,0,0,0
"2023-05-27 08:48:00.15",5539,0,0,0,0,0,0
"2023-05-27 08:48:00.2",5540,0,0,0,0,0,0
"2023-05-27 08:48:00.25",5541,0,0,0,0,0,0
"2023-05-27 08:48:00.3",5542,0,0,0,0,0,0
"2023-05-27 08:48:00.35",5543,0,0,0,0,0,0
"2023-05-27 08:48:00.4",5544,0,0,0,0,0,0
"2023-05-27 08:48:00.45",5545,0,0,0,0,0,0
"2023-05-27 08:48:00.5",5546,0,0,0,0,0,0
"2023-05-27 08:48:00.55",5547,0,0,0,0,0,0
"2023-05-27 08:48:00.6",5548,0,0,0,0,0,0
"2023-05-27 08:48:00.65",5549,0,0,0,0,0,0
"2023-05-27 08:48:00.7",5550,0,0,0,0,0,0
"2023-05-27 08:48:00.75",5551,0,0,0,0,0,0
"2023-05-27 08:48:00.8",5552,0,0,0,0,0,0
"2023-05-27 08:48:00.85",5553,0,0,0,0,0,0
"2023-05-27 08:48:00.9",5554,0,0,0,0,0,0
"2023-05-27 08:48:00.95",5555,0,0,0,0,0,0
"2023-05-27 08:48:01",5556,0,0,0,0,0,0
"2023-05-27 08:48:01.05",5557,0,0,0,0,0,0
"2023-05-27 08:48:01.1",5558,0,0,0,0,0,0
"2023-05-27 08:48:01.15",5559,0,0,0,0,0,0
"2023-05-27 08:48:01.2",5560,0,0,0,0,0,0
"2023-05-27 08:48:01.25",5561,0,0,0,0,0,0
"2023-05-27 08:48:01.3",5562,0,0,0,0,0,0
"2023-05-27 08:48:01.35",5563,0,0,0,0,0,0
"2023-05-27 08:48:01.4",5564,0,0,0,0,0,0
"2023-05-27 08:48:01.45",5565,0,0,0,0,0,0
"2023-05-27 08:48:01.5",5566,0,0,0,0,0,0
"2023-05-27 08:48:01.55",5567,0,0,0,0,0,0
"2023-05-27 08:48:01.6",5568,0,0,0,0,0,0
"2023-05-27 08:48:01.65",5569,0,0,0,0,0,0
"2023-05-27 08:48:01.7",5570,0,0,0,0,0,0
"2023-05-27 08:48:01.75",5571,0,0,0,0,0,0
"2023-05-27 08:48:01.8",5572,0,0,0,0,0,0
"2023-05-27 08:48:01.85",5573,0,0,0,0,0,0
"2023-05-27 08:48:01.9",5574,0,0,0,0,0,0
"2023-05-27 08:48:01.95",5575,0,0,0,0,0,0
"2023-05-27 08:48:02",5576,0,0,0,0,0,0
"2023-05-27 08:48:02.05",5577,0,0,0,0,0,0
"2023-05-27 08:48:02.1",5578,0,0,0,0,0,0
"2023-05-27 08:48:02.15",5579,0,0,0,0,0,0
"2023-05-27 08:48:02.2",5580,0,0,0,0,0,0
"2023-05-27 08:48:02.25",5581,0,0,0,0,0,0
"2023-05-27 08:48:02.3",5582,0,0,0,0,0,0
"2023-05-27 08:48:02.35",5583,0,0,0,0,0,0
"2023-05-27 08:48:02.4",5584,0,0,0,0,0,0
"2023-05-27 08:48:02.45",5585,0,0,0,0,0,0
"2023-05-27 08:48:02.5",5586,0,0,0,0,0,0
"2023-05-27 08:48:02.55",5587,0,0,0,0,0,0
"2023-05-27 08:48:02.6",5588,0,0,0,0,0,0
"2023-05-27 08:48:02.65",5589,0,0,0,0,0,0
"2023-05-27 08:48:02.7",5590,0,0,0,0,0,0
"2023-05-27 08:48:02.75",5591,0,0,0,0,0,0
"2023-05-27 08:48:02.8",5592,0,0,0,0,0,0
"2023-05-27 08:48:02.85",5593,0,0,0,0,0,0
"2023-05-27 08:48:02.9",5594,0,0,0,0,0,0
"2023-05-27 08:48:02.95",5595,0,0,0,0,0,0
"2023-05-27 08:48:03",5596,0,0,0,0,0,0
"2023-05-27 08:48:03.05",5597,0,0,0,0,0,0
"2023-05-27 08:48:03.1",5598,0,0,0,0,0,0
"2023-05-27 08:48:03.15",5599,0,0,0,0,0,0
"2023-05-27 08:48:03.2",5600,0,0,0,0,0,0
"2023-05-27 08:48:03.25",5601,0,0,0,0,0,0
"2023-05-27 08:48:03.3",5602,0,0,0,0,0,0
"2023-05-27 08:48:03.35",5603,0,0,0,0,0,0
"2023-05-27 08:48:03.4",5604,0,0,0,0,0,0
"2023-05-27 08:48:03.45",5605,0,0,0,0,0,0
"2023-05-27 08:48:03.5",5606,0,0,0,0,0,0
"2023-05-27 08:48:03.55",5607,0,0,0,0,0,0
"2023-05-27 08:48:03.6",5608,0,0,0,0,0,0
"2023-05-27 08:48:03.65",5609,0,0,0,0,0,0
"2023-05-27 08:48:03.7",5610,0,0,0,0,0,0
"2023-05-27 08:48:03.75",5611,0,0,0,0,0,0
"2023-05-27 08:48:03.8",5612,0,0,0,0,0,0
"2023-05-27 08:48:03.85",5613,0,0,0,0,0,0
"2023-05-27 08:48:03.9",5614,0,0,0,0,0,0
"2023-05-27 08:48:03.95",5615,0,0,0,0,0,0
"2023-05-27 08:48:04",5616,0,0,0,0,0,0
"2023-05-27 08:48:04.05",5617,0,0,0,0,0,0
"2023-05-27 08:48:04.1",5618,0,0,0,0,0,0
"2023-05-27 08:48:04.15",5619,0,0,0,0,0,0
"2023-05-27 08:48:04.2",5620,0,0,0,0,0,0
"2023-05-27 08:48:04.25",5621,0,0,0,0,0,0
"2023-05-27 08:48:04.3",5622,0,0,0,0,0,0
"2023-05-27 08:48:04.35",5623,0,0,0,0,0,0
"2023-05-27 08:48:04.4",5624,0,0,0,0,0,0
"2023-05-27 08:48:04.45",5625,0,0,0,0,0,0
"2023-05-27 08:48:04.5",5626,0,0,0,0,0,0
"2023-05-27 08:48:04.55",5627,0,0,0,0,0,0
"2023-05-27 08:48:04.6",5628,0,0,0,0,0,0
"2023-05-27 08:48:04.65",5629,0,0,0,0,0,0
"2023-05-27 08:48:04.7",5630,0,0,0,0,0,0
"2023-05-27 08:48:04.75",5631,0,0,0,0,0,0
"2023-05-27 08:48:04.8",5632,0,0,0,0,0,0
"2023-05-27 08:48:04.85",5633,0,0,0,0,0,0
"2023-05-27 08:48:04.9",5634,0,0,0,0,0,0
"2023-05-27 08:48:04.95",5635,0,0,0,0,0,0
"2023-05-27 08:48:05",5636,0,0,0,0,0,0
"2023-05-27 08:48:05.05",5637,0,0,0,0,0,0
"2023-05-27 08:48:05.1",5638,0,0,0,0,0,0
"2023-05-27 08:48:05.15",5639,0,0,0,0,0,0
"2023-05-27 08:48:05.2",5640,0,0,0,0,0,0
"2023-05-27 08:48:05.25",5641,0,0,0,0,0,0
"2023-05-27 08:48:05.3",5642,0,0,0,0,0,0
"2023-05-27 08:48:05.35",5643,0,0,0,0,0,0
"2023-05-27 08:48:05.4",5644,0,0,0,0,0,0
"2023-05-27 08:48:05.45",5645,0,0,0,0,0,0
"2023-05-27 08:48:05.5",5646,0,0,0,0,0,0
"2023-05-27 08:48:05.55",5647,0,0,0,0,0,0
"2023-05-27 08:48:05.6",5648,0,0,0,0,0,0
"2023-05-27 08:48:05.65",5649,0,0,0,0,0,0
"2023-05-27 08:48:05.7",5650,0,0,0,0,0,0
"2023-05-27 08:48:05.75",5651,0,0,0,0,0,0
"2023-05-27 08:48:05.8",5652,0,0,0,0,0,0
"2023-05-27 08:48:05.85",5653,0,0,0,0,0,0
"2023-05-27 08:48:05.9",5654,0,0,0,0,0,0
"2023-05-27 08:48:05.95",5655,0,0,0,0,0,0
"2023-05-27 08:48:06",5656,0,0,0,0,0,0
"2023-05-27 08:48:06.05",5657,0,0,0,0,0,0
"2023-05-27 08:48:06.1",5658,0,0,0,0,0,0
"2023-05-27 08:48:06.15",5659,0,0,0,0,0,0
"2023-05-27 08:48:06.2",5660,0,0,0,0,0,0
"2023-05-27 08:48:06.25",5661,0,0,0,0,0,0
"2023-05-27 08:48:06.3",5662,0,0,0,0,0,0
"2023-05-27 08:48:06.35",5663,0,0,0,0,0,0
"2023-05-27 08:48:06.4",5664,0,0,0,0,0,0
"2023-05-27 08:48:06.45",5665,0,0,0,0,0,0
"2023-05-27 08:48:06.5",5666,0,0,0,0,0,0
"2023-05-27 08:48:06.55",5667,0,0,0,0,0,0
"2023-05-27 08:48:06.6",5668,0,0,0,0,0,0
"2023-05-27 08:48:06.65",5669,0,0,0,0,0,0
"2023-05-27 08:48:06.7",5670,0,0,0,0,0,0
"2023-05-27 08:48:06.75",5671,0,0,0,0,0,0
"2023-05-27 08:48:06.8",5672,0,0,0,0,0,0
"2023-05-27 08:48:06.85",5673,0,0,0,0,0,0
"2023-05-27 08:48:06.9",5674,0,0,0,0,0,0
"2023-05-27 08:48:06.95",5675,0,0,0,0,0,0
"2023-05-27 08:48:07",5676,0,0,0,0,0,0
"2023-05-27 08:48:07.05",5677,0,0,0,0,0,0
"2023-05-27 08:48:07.1",5678,0,0,0,0,0,0
"2023-05-27 08:48:07.15",5679,0,0,0,0,0,0
"2023-05-27 08:48:07.2",5680,0,0,0,0,0,0
"2023-05-27 08:48:07.25",5681,0,0,0,0,0,0
"2023-05-27 08:48:07.3",5682,0,0,0,0,0,0
"2023-05-27 08:48:07.35",5683,0,0,0,0,0,0
"2023-05-27 08:48:07.4",5684,0,0,0,0,0,0
"2023-05-27 08:48:07.45",5685,0,0,0,0,0,0
"2023-05-27 08:48:07.5",5686,0,0,0,0,0,0
"2023-05-27 08:48:07.55",5687,0,0,0,0,0,0
"2023-05-27 08:48:07.6",5688,0,0,0,0,0,0
"2023-05-27 08:48:07.65",5689,0,0,0,0,0,0
"2023-05-27 08:48:07.7",5690,0,0,0,0,0,0
"2023-05-27 08:48:07.75",5691,0,0,0,0,0,0
"2023-05-27 08:48:07.8",5692,0,0,0,0,0,0
"2023-05-27 08:48:07.85",5693,0,0,0,0,0,0
"2023-05-27 08:48:07.9",5694,0,0,0,0,0,0
"2023-05-27 08:48:07.95",5695,0,0,0,0,0,0
"2023-05-27 08:48:08",5696,0,0,0,0,0,0
"2023-05-27 08:48:08.05",5697,0,0,0,0,0,0
"2023-05-27 08:48:08.1",5698,0,0,0,0,0,0
"2023-05-27 08:48:08.15",5699,0,0,0,0,0,0
"2023-05-27 08:48:08.2",5700,0,0,0,0,0,0
"2023-05-27 08:48:08.25",5701,0,0,0,0,0,0
"2023-05-27 08:48:08.3",5702,0,0,0,0,0,0
"2023-05-27 08:48:08.35",5703,0,0,0,0,0,0
"2023-05-27 08:48:08.4",5704,0,0,0,0,0,0
"2023-05-27 08:48:08.45",5705,0,0,0,0,0,0
"2023-05-27 08:48:08.5",5706,0,0,0,0,0,0
"2023-05-27 08:48:08.55",5707,0,0,0,0,0,0
"2023-05-27 08:48:08.6",5708,0,0,0,0,0,0
"2023-05-27 08:48:08.65",5709,0,0,0,0,0,0
"2023-05-27 08:48:08.7",5710,0,0,0,0,0,0
"2023-05-27 08:48:08.75",5711,0,0,0,0,0,0
"2023-05-27 08:48:08.8",5712,0,0,0,0,0,0
"2023-05-27 08:48:08.85",5713,0,0,0,0,0,0
"2023-05-27 08:48:08.9",5714,0,0,0,0,0,0
"2023-05-27 08:48:08.95",5715,0,0,0,0,0,0
"2023-05-27 08:48:09",5716,0,0,0,0,0,0
"2023-05-27 08:48:09.05",5717,0,0,0,0,0,0
"2023-05-27 08:48:09.1",5718,0,0,0,0,0,0
"2023-05-27 08:48:09.15",5719,0,0,0,0,0,0
"2023-05-27 08:48:09.2",5720,0,0,0,0,0,0
"2023-05-27 08:48:09.25",5721,0,0,0,0,0,0
"2023-05-27 08:48:09.3",5722,0,0,0,0,0,0
"2023-05-27 08:48:09.35",5723,0,0,0,0,0,0
"2023-05-27 08:48:09.4",5724,0,0,0,0,0,0
"2023-05-27 08:48:09.45",5725,0,0,0,0,0,0
"2023-05-27 08:48:09.5",5726,0,0,0,0,0,0
"2023-05-27 08:48:09.55",5727,0,0,0,0,0,0
"2023-05-27 08:48:09.6",5728,0,0,0,0,0,0
"2023-05-27 08:48:09.65",5729,0,0,0,0,0,0
"2023-05-27 08:48:09.7",5730,0,0,0,0,0,0
"2023-05-27 08:48:09.75",5731,0,0,0,0,0,0
"2023-05-27 08:48:09.8",5732,0,0,0,0,0,0
"2023-05-27 08:48:09.85",5733,0,0,0,0,0,0
"2023-05-27 08:48:09.9",5734,0,0,0,0,0,0
"2023-05-27 08:48:09.95",5735,0,0,0,0,0,0
"2023-05-27 08:48:10",5736,0,0,0,0,0,0
"2023-05-27 08:48:10.05",5737,0,0,0,0,0,0
"2023-05-27 08:48:10.1",5738,0,0,0,0,0,0
"2023-05-27 08:48:10.15",5739,0,0,0,0,0,0
"2023-05-27 08:48:10.2",5740,0,0,0,0,0,0
"2023-05-27 08:48:10.25",5741,0,0,0,0,0,0
"2023-05-27 08:48:10.3",5742,0,0,0,0,0,0
"2023-05-27 08:48:10.35",5743,0,0,0,0,0,0
"2023-05-27 08:48:10.4",5744,0,0,0,0,0,0
"2023-05-27 08:48:10.45",5745,0,0,0,0,0,0
"2023-05-27 08:48:10.5",5746,0,0,0,0,0,0
"2023-05-27 08:48:10.55",5747,0,0,0,0,0,0
"2023-05-27 08:48:10.6",5748,0,0,0,0,0,0
"2023-05-27 08:48:10.65",5749,0,0,0,0,0,0
"2023-05-27 08:48:10.7",5750,0,0,0,0,0,0
"2023-05-27 08:48:10.75",5751,0,0,0,0,0,0
"2023-05-27 08:48:10.8",5752,0,0,0,0,0,0
"2023-05-27 08:48:10.85",5753,0,0,0,0,0,0
"2023-05-27 08:48:10.9",5754,0,0,0,0,0,0
"2023-05-27 08:48:10.95",5755,0,0,0,0,0,0
"2023-05-27 08:48:11",5756,0,0,0,0,0,0
"2023-05-27 08:48:11.05",5757,0,0,0,0,0,0
"2023-05-27 08:48:11.1",5758,0,0,0,0,0,0
"2023-05-27 08:48:11.15",5759,0,0,0,0,0,0
"2023-05-27 08:48:11.2",5760,0,0,0,0,0,0
"2023-05-27 08:48:11.25",5761,0,0,0,0,0,0
"2023-05-27 08:48:11.3",5762,0,0,0,0,0,0
"2023-05-27 08:48:11.35",5763,0,0,0,0,0,0
"2023-05-27 08:48:11.4",5764,0,0,0,0,0,0
"2023-05-27 08:48:11.45",5765,0,0,0,0,0,0
"2023-05-27 08:48:11.5",5766,0,0,0,0,0,0
"2023-05-27 08:48:11.55",5767,0,0,0,0,0,0
"2023-05-27 08:48:11.6",5768,0,0,0,0,0,0
"2023-05-27 08:48:11.65",5769,0,0,0,0,0,0
"2023-05-27 08:48:11.7",5770,0,0,0,0,0,0
"2023-05-27 08:48:11.75",5771,0,0,0,0,0,0
"2023-05-27 08:48:11.8",5772,0,0,0,0,0,0
"2023-05-27 08:48:11.85",5773,0,0,0,0,0,0
"2023-05-27 08:48:11.9",5774,0,0,0,0,0,0
"2023-05-27 08:48:11.95",5775,0,0,0,0,0,0
"2023-05-27 08:48:12",5776,0,0,0,0,0,0
"2023-05-27 08:48:12.05",5777,0,0,0,0,0,0
"2023-05-27 08:48:12.1",5778,0,0,0,0,0,0
"2023-05-27 08:48:12.15",5779,0,0,0,0,0,0
"2023-05-27 08:48:12.2",5780,0,0,0,0,0,0
"2023-05-27 08:48:12.25",5781,0,0,0,0,0,0
"2023-05-27 08:48:12.3",5782,0,0,0,0,0,0
"2023-05-27 08:48:12.35",5783,0,0,0,0,0,0
"2023-05-27 08:48:12.4",5784,0,0,0,0,0,0
"2023-05-27 08:48:12.45",5785,0,0,0,0,0,0
"2023-05-27 08:48:12.5",5786,0,0,0,0,0,0
"2023-05-27 08:48:12.55",5787,0,0,0,0,0,0
"2023-05-27 08:48:12.6",5788,0,0,0,0,0,0
"2023-05-27 08:48:12.65",5789,0,0,0,0,0,0
"2023-05-27 08:48:12.7",5790,0,0,0,0,0,0
"2023-05-27 08:48:12.75",5791,0,0,0,0,0,0
"2023-05-27 08:48:12.8",5792,0,0,0,0,0,0
"2023-05-27 08:48:12.85",5793,0,0,0,0,0,0
"2023-05-27 08:48:12.9",5794,0,0,0,0,0,0
"2023-05-27 08:48:12.95",5795,0,0,0,0,0,0
"2023-05-27 08:48:13",5796,0,0,0,0,0,0
"2023-05-27 08:48:13.05",5797,0,0,0,0,0,0
"2023-05-27 08:48:13.1",5798,0,0,0,0,0,0
"2023-05-27 08:48:13.15",5799,0,0,0,0,0,0
"2023-05-27 08:48:13.2",5800,0,0,0,0,0,0
"2023-05-27 08:48:13.25",5801,0,0,0,0,0,0
"2023-05-27 08:48:13.3",5802,0,0,0,0,0,0
"2023-05-27 08:48:13.35",5803,0,0,0,0,0,0
"2023-05-27 08:48:13.4",5804,0,0,0,0,0,0
"2023-05-27 08:48:13.45",5805,0,0,0,0,0,0
"2023-05-27 08:48:13.5",5806,0,0,0,0,0,0
"2023-05-27 08:48:13.55",5807,0,0,0,0,0,0
"2023-05-27 08:48:13.6",5808,0,0,0,0,0,0
"2023-05-27 08:48:13.65",5809,0,0,0,0,0,0
"2023-05-27 08:48:13.7",5810,0,0,0,0,0,0
"2023-05-27 08:48:13.75",5811,0,0,0,0,0,0
"2023-05-27 08:48:13.8",5812,0,0,0,0,0,0
"2023-05-27 08:48:13.85",5813,0,0,0,0,0,0
"2023-05-27 08:48:13.9",5814,0,0,0,0,0,0
"2023-05-27 08:48:13.95",5815,0,0,0,0,0,0
"2023-05-27 08:48:14",5816,0,0,0,0,0,0
"2023-05-27 08:48:14.05",5817,0,0,0,0,0,0
"2023-05-27 08:48:14.1",5818,0,0,0,0,0,0
"2023-05-27 08:48:14.15",5819,0,0,0,0,0,0
"2023-05-27 08:48:14.2",5820,0,0,0,0,0,0
"2023-05-27 08:48:14.25",5821,0,0,0,0,0,0
"2023-05-27 08:48:14.3",5822,0,0,0,0,0,0
"2023-05-27 08:48:14.35",5823,0,0,0,0,0,0
"2023-05-27 08:48:14.4",5824,0,0,0,0,0,0
"2023-05-27 08:48:14.45",5825,0,0,0,0,0,0
"2023-05-27 08:48:14.5",5826,0,0,0,0,0,0
"2023-05-27 08:48:14.55",5827,0,0,0,0,0,0
"2023-05-27 08:48:14.6",5828,0,0,0,0,0,0
"2023-05-27 08:48:14.65",5829,0,0,0,0,0,0
"2023-05-27 08:48:14.7",5830,0,0,0,0,0,0
"2023-05-27 08:48:14.75",5831,0,0,0,0,0,0
"2023-05-27 08:48:14.8",5832,0,0,0,0,0,0
"2023-05-27 08:48:14.85",5833,0,0,0,0,0,0
"2023-05-27 08:48:14.9",5834,0,0,0,0,0,0
"2023-05-27 08:48:14.95",5835,0,0,0,0,0,0
"2023-05-27 08:48:15",5836,0,0,0,0,0,0
"2023-05-27 08:48:15.05",5837,0,0,0,0,0,0
"2023-05-27 08:48:15.1",5838,0,0,0,0,0,0
"2023-05-27 08:48:15.15",5839,0,0,0,0,0,0
"2023-05-27 08:48:15.2",5840,0,0,0,0,0,0
"2023-05-27 08:48:15.25",5841,0,0,0,0,0,0
"2023-05-27 08:48:15.3",5842,0,0,0,0,0,0
"2023-05-27 08:48:15.35",5843,0,0,0,0,0,0
"2023-05-27 08:48:15.4",5844,0,0,0,0,0,0
"2023-05-27 08:48:15.45",5845,0,0,0,0,0,0
"2023-05-27 08:48:15.5",5846,0,0,0,0,0,0
"2023-05-27 08:48:15.55",5847,0,0,0,0,0,0
"2023-05-27 08:48:15.6",5848,0,0,0,0,0,0
"2023-05-27 08:48:15.65",5849,0,0,0,0,0,0
"2023-05-27 08:48:15.7",5850,0,0,0,0,0,0
"2023-05-27 08:48:15.75",5851,0,0,0,0,0,0
"2023-05-27 08:48:15.8",5852,0,0,0,0,0,0
"2023-05-27 08:48:15.85",5853,0,0,0,0,0,0
"2023-05-27 08:48:15.9",5854,0,0,0,0,0,0
"2023-05-27 08:48:15.95",5855,0,0,0,0,0,0
"2023-05-27 08:48:16",5856,0,0,0,0,0,0
"2023-05-27 08:48:16.05",5857,0,0,0,0,0,0
"2023-05-27 08:48:16.1",5858,0,0,0,0,0,0
"2023-05-27 08:48:16.15",5859,0,0,0,0,0,0
"2023-05-27 08:48:16.2",5860,0,0,0,0,0,0
"2023-05-27 08:48:16.25",5861,0,0,0,0,0,0
"2023-05-27 08:48:16.3",5862,0,0,0,0,0,0
"2023-05-27 08:48:16.35",5863,0,0,0,0,0,0
"2023-05-27 08:48:16.4",5864,0,0,0,0,0,0
"2023-05-27 08:48:16.45",5865,0,0,0,0,0,0
"2023-05-27 08:48:16.5",5866,0,0,0,0,0,0
"2023-05-27 08:48:16.55",5867,0,0,0,0,0,0
"2023-05-27 08:48:16.6",5868,0,0,0,0,0,0
"2023-05-27 08:48:16.65",5869,0,0,0,0,0,0
"2023-05-27 08:48:16.7",5870,0,0,0,0,0,0
"2023-05-27 08:48:16.75",5871,0,0,0,0,0,0
"2023-05-27 08:48:16.8",5872,0,0,0,0,0,0
"2023-05-27 08:48:16.85",5873,0,0,0,0,0,0
"2023-05-27 08:48:16.9",5874,0,0,0,0,0,0
"2023-05-27 08:48:16.95",5875,0,0,0,0,0,0
"2023-05-27 08:48:17",5876,0,0,0,0,0,0
"2023-05-27 08:48:17.05",5877,0,0,0,0,0,0
"2023-05-27 08:48:17.1",5878,0,0,0,0,0,0
"2023-05-27 08:48:17.15",5879,0,0,0,0,0,0
"2023-05-27 08:48:17.2",5880,0,0,0,0,0,0
"2023-05-27 08:48:17.25",5881,0,0,0,0,0,0
"2023-05-27 08:48:17.3",5882,0,0,0,0,0,0
"2023-05-27 08:48:17.35",5883,0,0,0,0,0,0
"2023-05-27 08:48:17.4",5884,0,0,0,0,0,0
"2023-05-27 08:48:17.45",5885,0,0,0,0,0,0
"2023-05-27 08:48:17.5",5886,0,0,0,0,0,0
"2023-05-27 08:48:17.55",5887,0,0,0,0,0,0
"2023-05-27 08:48:17.6",5888,0,0,0,0,0,0
"2023-05-27 08:48:17.65",5889,0,0,0,0,0,0
"2023-05-27 08:48:17.7",5890,0,0,0,0,0,0
"2023-05-27 08:48:17.75",5891,0,0,0,0,0,0
"2023-05-27 08:48:17.8",5892,0,0,0,0,0,0
"2023-05-27 08:48:17.85",5893,0,0,0,0,0,0
"2023-05-27 08:48:17.9",5894,0,0,0,0,0,0
"2023-05-27 08:48:17.95",5895,0,0,0,0,0,0
"2023-05-27 08:48:18",5896,0,0,0,0,0,0
"2023-05-27 08:48:18.05",5897,0,0,0,0,0,0
"2023-05-27 08:48:18.1",5898,0,0,0,0,0,0
"2023-05-27 08:48:18.15",5899,0,0,0,0,0,0
"2023-05-27 08:48:18.2",5900,0,0,0,0,0,0
"2023-05-27 08:48:18.25",5901,0,0,0,0,0,0
"2023-05-27 08:48:18.3",5902,0,0,0,0,0,0
"2023-05-27 08:48:18.35",5903,0,0,0,0,0,0
"2023-05-27 08:48:18.4",5904,0,0,0,0,0,0
"2023-05-27 08:48:18.45",5905,0,0,0,0,0,0
"2023-05-27 08:48:18.5",5906,0,0,0,0,0,0
"2023-05-27 08:48:18.55",5907,0,0,0,0,0,0
"2023-05-27 08:48:18.6",5908,0,0,0,0,0,0
"2023-05-27 08:48:18.65",5909,0,0,0,0,0,0
"2023-05-27 08:48:18.7",5910,0,0,0,0,0,0
