"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.15 CR1000X R350 and IMU through SDM-SIO1A.CR1X","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:45:14.05",5047,0,0,0,0,0,0
"2023-05-26 14:45:14.1",5048,0,0,0,0,0,0
"2023-05-26 14:45:14.15",5049,0,0,0,0,0,0
"2023-05-26 14:45:14.2",5050,0,0,0,0,0,0
"2023-05-26 14:45:14.25",5051,0,0,0,0,0,0
"2023-05-26 14:45:14.3",5052,0,0,0,0,0,0
"2023-05-26 14:45:14.35",5053,0,0,0,0,0,0
"2023-05-26 14:45:14.4",5054,0,0,0,0,0,0
"2023-05-26 14:45:14.45",5055,0,0,0,0,0,0
"2023-05-26 14:45:14.5",5056,0,0,0,0,0,0
"2023-05-26 14:45:14.55",5057,0,0,0,0,0,0
"2023-05-26 14:45:14.6",5058,0,0,0,0,0,0
"2023-05-26 14:45:14.65",5059,0,0,0,0,0,0
"2023-05-26 14:45:14.7",5060,0,0,0,0,0,0
"2023-05-26 14:45:14.75",5061,0,0,0,0,0,0
"2023-05-26 14:45:14.8",5062,0,0,0,0,0,0
"2023-05-26 14:45:14.85",5063,0,0,0,0,0,0
"2023-05-26 14:45:14.9",5064,0,0,0,0,0,0
"2023-05-26 14:45:14.95",5065,0,0,0,0,0,0
"2023-05-26 14:45:15",5066,0,0,0,0,0,0
"2023-05-26 14:45:15.05",5067,0,0,0,0,0,0
"2023-05-26 14:45:15.1",5068,0,0,0,0,0,0
"2023-05-26 14:45:15.15",5069,0,0,0,0,0,0
"2023-05-26 14:45:15.2",5070,0,0,0,0,0,0
"2023-05-26 14:45:15.25",5071,0,0,0,0,0,0
"2023-05-26 14:45:15.3",5072,0,0,0,0,0,0
"2023-05-26 14:45:15.35",5073,0,0,0,0,0,0
"2023-05-26 14:45:15.4",5074,0,0,0,0,0,0
"2023-05-26 14:45:15.45",5075,0,0,0,0,0,0
"2023-05-26 14:45:15.5",5076,0,0,0,0,0,0
"2023-05-26 14:45:15.55",5077,0,0,0,0,0,0
"2023-05-26 14:45:15.6",5078,0,0,0,0,0,0
"2023-05-26 14:45:15.65",5079,0,0,0,0,0,0
"2023-05-26 14:45:15.7",5080,0,0,0,0,0,0
"2023-05-26 14:45:15.75",5081,0,0,0,0,0,0
"2023-05-26 14:45:15.8",5082,0,0,0,0,0,0
"2023-05-26 14:45:15.85",5083,0,0,0,0,0,0
"2023-05-26 14:45:15.9",5084,0,0,0,0,0,0
"2023-05-26 14:45:15.95",5085,0,0,0,0,0,0
"2023-05-26 14:45:16",5086,0,0,0,0,0,0
"2023-05-26 14:45:16.05",5087,0,0,0,0,0,0
"2023-05-26 14:45:16.1",5088,0,0,0,0,0,0
"2023-05-26 14:45:16.15",5089,0,0,0,0,0,0
"2023-05-26 14:45:16.2",5090,0,0,0,0,0,0
"2023-05-26 14:45:16.25",5091,0,0,0,0,0,0
"2023-05-26 14:45:16.3",5092,0,0,0,0,0,0
"2023-05-26 14:45:16.35",5093,0,0,0,0,0,0
"2023-05-26 14:45:16.4",5094,0,0,0,0,0,0
"2023-05-26 14:45:16.45",5095,0,0,0,0,0,0
"2023-05-26 14:45:16.5",5096,0,0,0,0,0,0
"2023-05-26 14:45:16.55",5097,0,0,0,0,0,0
"2023-05-26 14:45:16.6",5098,0,0,0,0,0,0
"2023-05-26 14:45:16.65",5099,0,0,0,0,0,0
"2023-05-26 14:45:16.7",5100,0,0,0,0,0,0
"2023-05-26 14:45:16.75",5101,0,0,0,0,0,0
"2023-05-26 14:45:16.8",5102,0,0,0,0,0,0
"2023-05-26 14:45:16.85",5103,0,0,0,0,0,0
"2023-05-26 14:45:16.9",5104,0,0,0,0,0,0
"2023-05-26 14:45:16.95",5105,0,0,0,0,0,0
"2023-05-26 14:45:17",5106,0,0,0,0,0,0
"2023-05-26 14:45:17.05",5107,0,0,0,0,0,0
"2023-05-26 14:45:17.1",5108,0,0,0,0,0,0
"2023-05-26 14:45:17.15",5109,0,0,0,0,0,0
"2023-05-26 14:45:17.2",5110,0,0,0,0,0,0
"2023-05-26 14:45:17.25",5111,0,0,0,0,0,0
"2023-05-26 14:45:17.3",5112,0,0,0,0,0,0
"2023-05-26 14:45:17.35",5113,0,0,0,0,0,0
"2023-05-26 14:45:17.4",5114,0,0,0,0,0,0
"2023-05-26 14:45:17.45",5115,0,0,0,0,0,0
"2023-05-26 14:45:17.5",5116,0,0,0,0,0,0
"2023-05-26 14:45:17.55",5117,0,0,0,0,0,0
"2023-05-26 14:45:17.6",5118,0,0,0,0,0,0
"2023-05-26 14:45:17.65",5119,0,0,0,0,0,0
"2023-05-26 14:45:17.7",5120,0,0,0,0,0,0
"2023-05-26 14:45:17.75",5121,0,0,0,0,0,0
"2023-05-26 14:45:17.8",5122,0,0,0,0,0,0
"2023-05-26 14:45:17.85",5123,0,0,0,0,0,0
"2023-05-26 14:45:17.9",5124,0,0,0,0,0,0
"2023-05-26 14:45:17.95",5125,0,0,0,0,0,0
"2023-05-26 14:45:18",5126,0,0,0,0,0,0
"2023-05-26 14:45:18.05",5127,0,0,0,0,0,0
"2023-05-26 14:45:18.1",5128,0,0,0,0,0,0
"2023-05-26 14:45:18.15",5129,0,0,0,0,0,0
"2023-05-26 14:45:18.2",5130,0,0,0,0,0,0
"2023-05-26 14:45:18.25",5131,0,0,0,0,0,0
"2023-05-26 14:45:18.3",5132,0,0,0,0,0,0
"2023-05-26 14:45:18.35",5133,0,0,0,0,0,0
"2023-05-26 14:45:18.4",5134,0,0,0,0,0,0
"2023-05-26 14:45:18.45",5135,0,0,0,0,0,0
"2023-05-26 14:45:18.5",5136,0,0,0,0,0,0
"2023-05-26 14:45:18.55",5137,0,0,0,0,0,0
"2023-05-26 14:45:18.6",5138,0,0,0,0,0,0
"2023-05-26 14:45:18.65",5139,0,0,0,0,0,0
"2023-05-26 14:45:18.7",5140,0,0,0,0,0,0
"2023-05-26 14:45:18.75",5141,0,0,0,0,0,0
"2023-05-26 14:45:18.8",5142,0,0,0,0,0,0
"2023-05-26 14:45:18.85",5143,0,0,0,0,0,0
"2023-05-26 14:45:18.9",5144,0,0,0,0,0,0
"2023-05-26 14:45:18.95",5145,0,0,0,0,0,0
"2023-05-26 14:45:19",5146,0,0,0,0,0,0
"2023-05-26 14:45:19.05",5147,0,0,0,0,0,0
"2023-05-26 14:45:19.1",5148,0,0,0,0,0,0
"2023-05-26 14:45:19.15",5149,0,0,0,0,0,0
"2023-05-26 14:45:19.2",5150,0,0,0,0,0,0
"2023-05-26 14:45:19.25",5151,0,0,0,0,0,0
"2023-05-26 14:45:19.3",5152,0,0,0,0,0,0
"2023-05-26 14:45:19.35",5153,0,0,0,0,0,0
"2023-05-26 14:45:19.4",5154,0,0,0,0,0,0
"2023-05-26 14:45:19.45",5155,0,0,0,0,0,0
"2023-05-26 14:45:19.5",5156,0,0,0,0,0,0
"2023-05-26 14:45:19.55",5157,0,0,0,0,0,0
"2023-05-26 14:45:19.6",5158,0,0,0,0,0,0
"2023-05-26 14:45:19.65",5159,0,0,0,0,0,0
"2023-05-26 14:45:19.7",5160,0,0,0,0,0,0
"2023-05-26 14:45:19.75",5161,0,0,0,0,0,0
"2023-05-26 14:45:19.8",5162,0,0,0,0,0,0
"2023-05-26 14:45:19.85",5163,0,0,0,0,0,0
"2023-05-26 14:45:19.9",5164,0,0,0,0,0,0
"2023-05-26 14:45:19.95",5165,0,0,0,0,0,0
"2023-05-26 14:45:20",5166,0,0,0,0,0,0
"2023-05-26 14:45:20.05",5167,0,0,0,0,0,0
"2023-05-26 14:45:20.1",5168,0,0,0,0,0,0
"2023-05-26 14:45:20.15",5169,0,0,0,0,0,0
"2023-05-26 14:45:20.2",5170,0,0,0,0,0,0
"2023-05-26 14:45:20.25",5171,0,0,0,0,0,0
"2023-05-26 14:45:20.3",5172,0,0,0,0,0,0
"2023-05-26 14:45:20.35",5173,0,0,0,0,0,0
"2023-05-26 14:45:20.4",5174,0,0,0,0,0,0
"2023-05-26 14:45:20.45",5175,0,0,0,0,0,0
"2023-05-26 14:45:20.5",5176,0,0,0,0,0,0
"2023-05-26 14:45:20.55",5177,0,0,0,0,0,0
"2023-05-26 14:45:20.6",5178,0,0,0,0,0,0
"2023-05-26 14:45:20.65",5179,0,0,0,0,0,0
"2023-05-26 14:45:20.7",5180,0,0,0,0,0,0
"2023-05-26 14:45:20.75",5181,0,0,0,0,0,0
"2023-05-26 14:45:20.8",5182,0,0,0,0,0,0
"2023-05-26 14:45:20.85",5183,0,0,0,0,0,0
"2023-05-26 14:45:20.9",5184,0,0,0,0,0,0
"2023-05-26 14:45:20.95",5185,0,0,0,0,0,0
"2023-05-26 14:45:21",5186,0,0,0,0,0,0
"2023-05-26 14:45:21.05",5187,0,0,0,0,0,0
"2023-05-26 14:45:21.1",5188,0,0,0,0,0,0
"2023-05-26 14:45:21.15",5189,0,0,0,0,0,0
"2023-05-26 14:45:21.2",5190,0,0,0,0,0,0
"2023-05-26 14:45:21.25",5191,0,0,0,0,0,0
"2023-05-26 14:45:21.3",5192,0,0,0,0,0,0
"2023-05-26 14:45:21.35",5193,0,0,0,0,0,0
"2023-05-26 14:45:21.4",5194,0,0,0,0,0,0
"2023-05-26 14:45:21.45",5195,0,0,0,0,0,0
"2023-05-26 14:45:21.5",5196,0,0,0,0,0,0
"2023-05-26 14:45:21.55",5197,0,0,0,0,0,0
"2023-05-26 14:45:21.6",5198,0,0,0,0,0,0
"2023-05-26 14:45:21.65",5199,0,0,0,0,0,0
"2023-05-26 14:45:21.7",5200,0,0,0,0,0,0
"2023-05-26 14:45:21.75",5201,0,0,0,0,0,0
"2023-05-26 14:45:21.8",5202,0,0,0,0,0,0
"2023-05-26 14:45:21.85",5203,0,0,0,0,0,0
"2023-05-26 14:45:21.9",5204,0,0,0,0,0,0
"2023-05-26 14:45:21.95",5205,0,0,0,0,0,0
"2023-05-26 14:45:22",5206,0,0,0,0,0,0
"2023-05-26 14:45:22.05",5207,0,0,0,0,0,0
"2023-05-26 14:45:22.1",5208,0,0,0,0,0,0
"2023-05-26 14:45:22.15",5209,0,0,0,0,0,0
"2023-05-26 14:45:22.2",5210,0,0,0,0,0,0
"2023-05-26 14:45:22.25",5211,0,0,0,0,0,0
"2023-05-26 14:45:22.3",5212,0,0,0,0,0,0
"2023-05-26 14:45:22.35",5213,0,0,0,0,0,0
"2023-05-26 14:45:22.4",5214,0,0,0,0,0,0
"2023-05-26 14:45:22.45",5215,0,0,0,0,0,0
"2023-05-26 14:45:22.5",5216,0,0,0,0,0,0
"2023-05-26 14:45:22.55",5217,0,0,0,0,0,0
"2023-05-26 14:45:22.6",5218,0,0,0,0,0,0
"2023-05-26 14:45:22.65",5219,0,0,0,0,0,0
"2023-05-26 14:45:22.7",5220,0,0,0,0,0,0
"2023-05-26 14:45:22.75",5221,0,0,0,0,0,0
"2023-05-26 14:45:22.8",5222,0,0,0,0,0,0
"2023-05-26 14:45:22.85",5223,0,0,0,0,0,0
"2023-05-26 14:45:22.9",5224,0,0,0,0,0,0
"2023-05-26 14:45:22.95",5225,0,0,0,0,0,0
"2023-05-26 14:45:23",5226,0,0,0,0,0,0
"2023-05-26 14:45:23.05",5227,0,0,0,0,0,0
"2023-05-26 14:45:23.1",5228,0,0,0,0,0,0
"2023-05-26 14:45:23.15",5229,0,0,0,0,0,0
"2023-05-26 14:45:23.2",5230,0,0,0,0,0,0
"2023-05-26 14:45:23.25",5231,0,0,0,0,0,0
"2023-05-26 14:45:23.3",5232,0,0,0,0,0,0
"2023-05-26 14:45:23.35",5233,0,0,0,0,0,0
"2023-05-26 14:45:23.4",5234,0,0,0,0,0,0
"2023-05-26 14:45:23.45",5235,0,0,0,0,0,0
"2023-05-26 14:45:23.5",5236,0,0,0,0,0,0
"2023-05-26 14:45:23.55",5237,0,0,0,0,0,0
"2023-05-26 14:45:23.6",5238,0,0,0,0,0,0
"2023-05-26 14:45:23.65",5239,0,0,0,0,0,0
"2023-05-26 14:45:23.7",5240,0,0,0,0,0,0
"2023-05-26 14:45:23.75",5241,0,0,0,0,0,0
"2023-05-26 14:45:23.8",5242,0,0,0,0,0,0
"2023-05-26 14:45:23.85",5243,0,0,0,0,0,0
"2023-05-26 14:45:23.9",5244,0,0,0,0,0,0
"2023-05-26 14:45:23.95",5245,0,0,0,0,0,0
"2023-05-26 14:45:24",5246,0,0,0,0,0,0
"2023-05-26 14:45:24.05",5247,0,0,0,0,0,0
"2023-05-26 14:45:24.1",5248,0,0,0,0,0,0
"2023-05-26 14:45:24.15",5249,0,0,0,0,0,0
"2023-05-26 14:45:24.2",5250,0,0,0,0,0,0
"2023-05-26 14:45:24.25",5251,0,0,0,0,0,0
"2023-05-26 14:45:24.3",5252,0,0,0,0,0,0
"2023-05-26 14:45:24.35",5253,0,0,0,0,0,0
"2023-05-26 14:45:24.4",5254,0,0,0,0,0,0
"2023-05-26 14:45:24.45",5255,0,0,0,0,0,0
"2023-05-26 14:45:24.5",5256,0,0,0,0,0,0
"2023-05-26 14:45:24.55",5257,0,0,0,0,0,0
"2023-05-26 14:45:24.6",5258,0,0,0,0,0,0
"2023-05-26 14:45:24.65",5259,0,0,0,0,0,0
"2023-05-26 14:45:24.7",5260,0,0,0,0,0,0
"2023-05-26 14:45:24.75",5261,0,0,0,0,0,0
"2023-05-26 14:45:24.8",5262,0,0,0,0,0,0
"2023-05-26 14:45:24.85",5263,0,0,0,0,0,0
"2023-05-26 14:45:24.9",5264,0,0,0,0,0,0
"2023-05-26 14:45:24.95",5265,0,0,0,0,0,0
"2023-05-26 14:45:25",5266,0,0,0,0,0,0
"2023-05-26 14:45:25.05",5267,0,0,0,0,0,0
"2023-05-26 14:45:25.1",5268,0,0,0,0,0,0
"2023-05-26 14:45:25.15",5269,0,0,0,0,0,0
"2023-05-26 14:45:25.2",5270,0,0,0,0,0,0
"2023-05-26 14:45:25.25",5271,0,0,0,0,0,0
"2023-05-26 14:45:25.3",5272,0,0,0,0,0,0
"2023-05-26 14:45:25.35",5273,0,0,0,0,0,0
"2023-05-26 14:45:25.4",5274,0,0,0,0,0,0
"2023-05-26 14:45:25.45",5275,0,0,0,0,0,0
"2023-05-26 14:45:25.5",5276,0,0,0,0,0,0
"2023-05-26 14:45:25.55",5277,0,0,0,0,0,0
"2023-05-26 14:45:25.6",5278,0,0,0,0,0,0
"2023-05-26 14:45:25.65",5279,0,0,0,0,0,0
"2023-05-26 14:45:25.7",5280,0,0,0,0,0,0
"2023-05-26 14:45:25.75",5281,0,0,0,0,0,0
"2023-05-26 14:45:25.8",5282,0,0,0,0,0,0
"2023-05-26 14:45:25.85",5283,0,0,0,0,0,0
"2023-05-26 14:45:25.9",5284,0,0,0,0,0,0
"2023-05-26 14:45:25.95",5285,0,0,0,0,0,0
"2023-05-26 14:45:26",5286,0,0,0,0,0,0
"2023-05-26 14:45:26.05",5287,0,0,0,0,0,0
"2023-05-26 14:45:26.1",5288,0,0,0,0,0,0
"2023-05-26 14:45:26.15",5289,0,0,0,0,0,0
"2023-05-26 14:45:26.2",5290,0,0,0,0,0,0
"2023-05-26 14:45:26.25",5291,0,0,0,0,0,0
"2023-05-26 14:45:26.3",5292,0,0,0,0,0,0
"2023-05-26 14:45:26.35",5293,0,0,0,0,0,0
"2023-05-26 14:45:26.4",5294,0,0,0,0,0,0
"2023-05-26 14:45:26.45",5295,0,0,0,0,0,0
"2023-05-26 14:45:26.5",5296,0,0,0,0,0,0
"2023-05-26 14:45:26.55",5297,0,0,0,0,0,0
"2023-05-26 14:45:26.6",5298,0,0,0,0,0,0
"2023-05-26 14:45:26.65",5299,0,0,0,0,0,0
"2023-05-26 14:45:26.7",5300,0,0,0,0,0,0
"2023-05-26 14:45:26.75",5301,0,0,0,0,0,0
"2023-05-26 14:45:26.8",5302,0,0,0,0,0,0
"2023-05-26 14:45:26.85",5303,0,0,0,0,0,0
"2023-05-26 14:45:26.9",5304,0,0,0,0,0,0
"2023-05-26 14:45:26.95",5305,0,0,0,0,0,0
"2023-05-26 14:45:27",5306,0,0,0,0,0,0
"2023-05-26 14:45:27.05",5307,0,0,0,0,0,0
"2023-05-26 14:45:27.1",5308,0,0,0,0,0,0
"2023-05-26 14:45:27.15",5309,0,0,0,0,0,0
"2023-05-26 14:45:27.2",5310,0,0,0,0,0,0
"2023-05-26 14:45:27.25",5311,0,0,0,0,0,0
"2023-05-26 14:45:27.3",5312,0,0,0,0,0,0
"2023-05-26 14:45:27.35",5313,0,0,0,0,0,0
"2023-05-26 14:45:27.4",5314,0,0,0,0,0,0
"2023-05-26 14:45:27.45",5315,0,0,0,0,0,0
"2023-05-26 14:45:27.5",5316,0,0,0,0,0,0
"2023-05-26 14:45:27.55",5317,0,0,0,0,0,0
"2023-05-26 14:45:27.6",5318,0,0,0,0,0,0
"2023-05-26 14:45:27.65",5319,0,0,0,0,0,0
"2023-05-26 14:45:27.7",5320,0,0,0,0,0,0
"2023-05-26 14:45:27.75",5321,0,0,0,0,0,0
"2023-05-26 14:45:27.8",5322,0,0,0,0,0,0
"2023-05-26 14:45:27.85",5323,0,0,0,0,0,0
"2023-05-26 14:45:27.9",5324,0,0,0,0,0,0
"2023-05-26 14:45:27.95",5325,0,0,0,0,0,0
"2023-05-26 14:45:28",5326,0,0,0,0,0,0
"2023-05-26 14:45:28.05",5327,0,0,0,0,0,0
"2023-05-26 14:45:28.1",5328,0,0,0,0,0,0
"2023-05-26 14:45:28.15",5329,0,0,0,0,0,0
"2023-05-26 14:45:28.2",5330,0,0,0,0,0,0
"2023-05-26 14:45:28.25",5331,0,0,0,0,0,0
"2023-05-26 14:45:28.3",5332,0,0,0,0,0,0
"2023-05-26 14:45:28.35",5333,0,0,0,0,0,0
"2023-05-26 14:45:28.4",5334,0,0,0,0,0,0
"2023-05-26 14:45:28.45",5335,0,0,0,0,0,0
"2023-05-26 14:45:28.5",5336,0,0,0,0,0,0
"2023-05-26 14:45:28.55",5337,0,0,0,0,0,0
"2023-05-26 14:45:28.6",5338,0,0,0,0,0,0
"2023-05-26 14:45:28.65",5339,0,0,0,0,0,0
"2023-05-26 14:45:28.7",5340,0,0,0,0,0,0
"2023-05-26 14:45:28.75",5341,0,0,0,0,0,0
"2023-05-26 14:45:28.8",5342,0,0,0,0,0,0
"2023-05-26 14:45:28.85",5343,0,0,0,0,0,0
"2023-05-26 14:45:28.9",5344,0,0,0,0,0,0
"2023-05-26 14:45:28.95",5345,0,0,0,0,0,0
"2023-05-26 14:45:29",5346,0,0,0,0,0,0
"2023-05-26 14:45:29.05",5347,0,0,0,0,0,0
"2023-05-26 14:45:29.1",5348,0,0,0,0,0,0
"2023-05-26 14:45:29.15",5349,0,0,0,0,0,0
"2023-05-26 14:45:29.2",5350,0,0,0,0,0,0
"2023-05-26 14:45:29.25",5351,0,0,0,0,0,0
"2023-05-26 14:45:29.3",5352,0,0,0,0,0,0
"2023-05-26 14:45:29.35",5353,0,0,0,0,0,0
"2023-05-26 14:45:29.4",5354,0,0,0,0,0,0
"2023-05-26 14:45:29.45",5355,0,0,0,0,0,0
"2023-05-26 14:45:29.5",5356,0,0,0,0,0,0
"2023-05-26 14:45:29.55",5357,0,0,0,0,0,0
"2023-05-26 14:45:29.6",5358,0,0,0,0,0,0
"2023-05-26 14:45:29.65",5359,0,0,0,0,0,0
"2023-05-26 14:45:29.7",5360,0,0,0,0,0,0
"2023-05-26 14:45:29.75",5361,0,0,0,0,0,0
"2023-05-26 14:45:29.8",5362,0,0,0,0,0,0
"2023-05-26 14:45:29.85",5363,0,0,0,0,0,0
"2023-05-26 14:45:29.9",5364,0,0,0,0,0,0
"2023-05-26 14:45:29.95",5365,0,0,0,0,0,0
"2023-05-26 14:45:30",5366,0,0,0,0,0,0
"2023-05-26 14:45:30.05",5367,0,0,0,0,0,0
"2023-05-26 14:45:30.1",5368,0,0,0,0,0,0
"2023-05-26 14:45:30.15",5369,0,0,0,0,0,0
"2023-05-26 14:45:30.2",5370,0,0,0,0,0,0
"2023-05-26 14:45:30.25",5371,0,0,0,0,0,0
"2023-05-26 14:45:30.3",5372,0,0,0,0,0,0
"2023-05-26 14:45:30.35",5373,0,0,0,0,0,0
"2023-05-26 14:45:30.4",5374,0,0,0,0,0,0
"2023-05-26 14:45:30.45",5375,0,0,0,0,0,0
"2023-05-26 14:45:30.5",5376,0,0,0,0,0,0
"2023-05-26 14:45:30.55",5377,0,0,0,0,0,0
"2023-05-26 14:45:30.6",5378,0,0,0,0,0,0
"2023-05-26 14:45:30.65",5379,0,0,0,0,0,0
"2023-05-26 14:45:30.7",5380,0,0,0,0,0,0
"2023-05-26 14:45:30.75",5381,0,0,0,0,0,0
"2023-05-26 14:45:30.8",5382,0,0,0,0,0,0
"2023-05-26 14:45:30.85",5383,0,0,0,0,0,0
"2023-05-26 14:45:30.9",5384,0,0,0,0,0,0
"2023-05-26 14:45:30.95",5385,0,0,0,0,0,0
"2023-05-26 14:45:31",5386,0,0,0,0,0,0
"2023-05-26 14:45:31.05",5387,0,0,0,0,0,0
"2023-05-26 14:45:31.1",5388,0,0,0,0,0,0
"2023-05-26 14:45:31.15",5389,0,0,0,0,0,0
"2023-05-26 14:45:31.2",5390,0,0,0,0,0,0
"2023-05-26 14:45:31.25",5391,0,0,0,0,0,0
"2023-05-26 14:45:31.3",5392,0,0,0,0,0,0
"2023-05-26 14:45:31.35",5393,0,0,0,0,0,0
"2023-05-26 14:45:31.4",5394,0,0,0,0,0,0
"2023-05-26 14:45:31.45",5395,0,0,0,0,0,0
"2023-05-26 14:45:31.5",5396,0,0,0,0,0,0
"2023-05-26 14:45:31.55",5397,0,0,0,0,0,0
"2023-05-26 14:45:31.6",5398,0,0,0,0,0,0
"2023-05-26 14:45:31.65",5399,0,0,0,0,0,0
"2023-05-26 14:45:31.7",5400,0,0,0,0,0,0
"2023-05-26 14:45:31.75",5401,0,0,0,0,0,0
"2023-05-26 14:45:31.8",5402,0,0,0,0,0,0
"2023-05-26 14:45:31.85",5403,0,0,0,0,0,0
"2023-05-26 14:45:31.9",5404,0,0,0,0,0,0
"2023-05-26 14:45:31.95",5405,0,0,0,0,0,0
"2023-05-26 14:45:32",5406,0,0,0,0,0,0
"2023-05-26 14:45:32.05",5407,0,0,0,0,0,0
"2023-05-26 14:45:32.1",5408,0,0,0,0,0,0
"2023-05-26 14:45:32.15",5409,0,0,0,0,0,0
"2023-05-26 14:45:32.2",5410,0,0,0,0,0,0
"2023-05-26 14:45:32.25",5411,0,0,0,0,0,0
"2023-05-26 14:45:32.3",5412,0,0,0,0,0,0
"2023-05-26 14:45:32.35",5413,0,0,0,0,0,0
"2023-05-26 14:45:32.4",5414,0,0,0,0,0,0
"2023-05-26 14:45:32.45",5415,0,0,0,0,0,0
"2023-05-26 14:45:32.5",5416,0,0,0,0,0,0
"2023-05-26 14:45:32.55",5417,0,0,0,0,0,0
"2023-05-26 14:45:32.6",5418,0,0,0,0,0,0
"2023-05-26 14:45:32.65",5419,0,0,0,0,0,0
"2023-05-26 14:45:32.7",5420,0,0,0,0,0,0
"2023-05-26 14:45:32.75",5421,0,0,0,0,0,0
"2023-05-26 14:45:32.8",5422,0,0,0,0,0,0
"2023-05-26 14:45:32.85",5423,0,0,0,0,0,0
"2023-05-26 14:45:32.9",5424,0,0,0,0,0,0
"2023-05-26 14:45:32.95",5425,0,0,0,0,0,0
"2023-05-26 14:45:33",5426,0,0,0,0,0,0
"2023-05-26 14:45:33.05",5427,0,0,0,0,0,0
"2023-05-26 14:45:33.1",5428,0,0,0,0,0,0
"2023-05-26 14:45:33.15",5429,0,0,0,0,0,0
"2023-05-26 14:45:33.2",5430,0,0,0,0,0,0
"2023-05-26 14:45:33.25",5431,0,0,0,0,0,0
"2023-05-26 14:45:33.3",5432,0,0,0,0,0,0
"2023-05-26 14:45:33.35",5433,0,0,0,0,0,0
"2023-05-26 14:45:33.4",5434,0,0,0,0,0,0
"2023-05-26 14:45:33.45",5435,0,0,0,0,0,0
"2023-05-26 14:45:33.5",5436,0,0,0,0,0,0
"2023-05-26 14:45:33.55",5437,0,0,0,0,0,0
"2023-05-26 14:45:33.6",5438,0,0,0,0,0,0
"2023-05-26 14:45:33.65",5439,0,0,0,0,0,0
"2023-05-26 14:45:33.7",5440,0,0,0,0,0,0
"2023-05-26 14:45:33.75",5441,0,0,0,0,0,0
"2023-05-26 14:45:33.8",5442,0,0,0,0,0,0
"2023-05-26 14:45:33.85",5443,0,0,0,0,0,0
"2023-05-26 14:45:33.9",5444,0,0,0,0,0,0
"2023-05-26 14:45:33.95",5445,0,0,0,0,0,0
"2023-05-26 14:45:34",5446,0,0,0,0,0,0
"2023-05-26 14:45:34.05",5447,0,0,0,0,0,0
"2023-05-26 14:45:34.1",5448,0,0,0,0,0,0
"2023-05-26 14:45:34.15",5449,0,0,0,0,0,0
"2023-05-26 14:45:34.2",5450,0,0,0,0,0,0
"2023-05-26 14:45:34.25",5451,0,0,0,0,0,0
"2023-05-26 14:45:34.3",5452,0,0,0,0,0,0
"2023-05-26 14:45:34.35",5453,0,0,0,0,0,0
"2023-05-26 14:45:34.4",5454,0,0,0,0,0,0
"2023-05-26 14:45:34.45",5455,0,0,0,0,0,0
"2023-05-26 14:45:34.5",5456,0,0,0,0,0,0
"2023-05-26 14:45:34.55",5457,0,0,0,0,0,0
"2023-05-26 14:45:34.6",5458,0,0,0,0,0,0
"2023-05-26 14:45:34.65",5459,0,0,0,0,0,0
"2023-05-26 14:45:34.7",5460,0,0,0,0,0,0
"2023-05-26 14:45:34.75",5461,0,0,0,0,0,0
"2023-05-26 14:45:34.8",5462,0,0,0,0,0,0
"2023-05-26 14:45:34.85",5463,0,0,0,0,0,0
"2023-05-26 14:45:34.9",5464,0,0,0,0,0,0
"2023-05-26 14:45:34.95",5465,0,0,0,0,0,0
"2023-05-26 14:45:35",5466,0,0,0,0,0,0
"2023-05-26 14:45:35.05",5467,0,0,0,0,0,0
"2023-05-26 14:45:35.1",5468,0,0,0,0,0,0
"2023-05-26 14:45:35.15",5469,0,0,0,0,0,0
"2023-05-26 14:45:35.2",5470,0,0,0,0,0,0
"2023-05-26 14:45:35.25",5471,0,0,0,0,0,0
"2023-05-26 14:45:35.3",5472,0,0,0,0,0,0
"2023-05-26 14:45:35.35",5473,0,0,0,0,0,0
"2023-05-26 14:45:35.4",5474,0,0,0,0,0,0
"2023-05-26 14:45:35.45",5475,0,0,0,0,0,0
"2023-05-26 14:45:35.5",5476,0,0,0,0,0,0
"2023-05-26 14:45:35.55",5477,0,0,0,0,0,0
"2023-05-26 14:45:35.6",5478,0,0,0,0,0,0
"2023-05-26 14:45:35.65",5479,0,0,0,0,0,0
"2023-05-26 14:45:35.7",5480,0,0,0,0,0,0
"2023-05-26 14:45:35.75",5481,0,0,0,0,0,0
"2023-05-26 14:45:35.8",5482,0,0,0,0,0,0
"2023-05-26 14:45:35.85",5483,0,0,0,0,0,0
"2023-05-26 14:45:35.9",5484,0,0,0,0,0,0
"2023-05-26 14:45:35.95",5485,0,0,0,0,0,0
"2023-05-26 14:45:36",5486,0,0,0,0,0,0
"2023-05-26 14:45:36.05",5487,0,0,0,0,0,0
"2023-05-26 14:45:36.1",5488,0,0,0,0,0,0
"2023-05-26 14:45:36.15",5489,0,0,0,0,0,0
"2023-05-26 14:45:36.2",5490,0,0,0,0,0,0
"2023-05-26 14:45:36.25",5491,0,0,0,0,0,0
"2023-05-26 14:45:36.3",5492,0,0,0,0,0,0
"2023-05-26 14:45:36.35",5493,0,0,0,0,0,0
