"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.8 CR1000X R350 through SDM-SIO1A.CR1X","55658","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 15:30:45.7",11563,0,0,0,0,0,0
"2023-05-26 15:30:45.75",11564,0,0,0,0,0,0
"2023-05-26 15:30:45.8",11565,0,0,0,0,0,0
"2023-05-26 15:30:45.85",11566,0,0,0,0,0,0
"2023-05-26 15:30:45.9",11567,0,0,0,0,0,0
"2023-05-26 15:30:45.95",11568,0,0,0,0,0,0
"2023-05-26 15:30:46",11569,0,0,0,0,0,0
"2023-05-26 15:30:46.05",11570,0,0,0,0,0,0
"2023-05-26 15:30:46.1",11571,0,0,0,0,0,0
"2023-05-26 15:30:46.15",11572,0,0,0,0,0,0
"2023-05-26 15:30:46.2",11573,0,0,0,0,0,0
"2023-05-26 15:30:46.25",11574,0,0,0,0,0,0
"2023-05-26 15:30:46.3",11575,0,0,0,0,0,0
"2023-05-26 15:30:46.35",11576,0,0,0,0,0,0
"2023-05-26 15:30:46.4",11577,0,0,0,0,0,0
"2023-05-26 15:30:46.45",11578,0,0,0,0,0,0
"2023-05-26 15:30:46.5",11579,0,0,0,0,0,0
"2023-05-26 15:30:46.55",11580,0,0,0,0,0,0
"2023-05-26 15:30:46.6",11581,0,0,0,0,0,0
"2023-05-26 15:30:46.65",11582,0,0,0,0,0,0
"2023-05-26 15:30:46.7",11583,0,0,0,0,0,0
"2023-05-26 15:30:46.75",11584,0,0,0,0,0,0
"2023-05-26 15:30:46.8",11585,0,0,0,0,0,0
"2023-05-26 15:30:46.85",11586,0,0,0,0,0,0
"2023-05-26 15:30:46.9",11587,0,0,0,0,0,0
"2023-05-26 15:30:46.95",11588,0,0,0,0,0,0
"2023-05-26 15:30:47",11589,0,0,0,0,0,0
"2023-05-26 15:30:47.05",11590,0,0,0,0,0,0
"2023-05-26 15:30:47.1",11591,0,0,0,0,0,0
"2023-05-26 15:30:47.15",11592,0,0,0,0,0,0
"2023-05-26 15:30:47.2",11593,0,0,0,0,0,0
"2023-05-26 15:30:47.25",11594,0,0,0,0,0,0
"2023-05-26 15:30:47.3",11595,0,0,0,0,0,0
"2023-05-26 15:30:47.35",11596,0,0,0,0,0,0
"2023-05-26 15:30:47.4",11597,0,0,0,0,0,0
"2023-05-26 15:30:47.45",11598,0,0,0,0,0,0
"2023-05-26 15:30:47.5",11599,0,0,0,0,0,0
"2023-05-26 15:30:47.55",11600,0,0,0,0,0,0
"2023-05-26 15:30:47.6",11601,0,0,0,0,0,0
"2023-05-26 15:30:47.65",11602,0,0,0,0,0,0
"2023-05-26 15:30:47.7",11603,0,0,0,0,0,0
"2023-05-26 15:30:47.75",11604,0,0,0,0,0,0
"2023-05-26 15:30:47.8",11605,0,0,0,0,0,0
"2023-05-26 15:30:47.85",11606,0,0,0,0,0,0
"2023-05-26 15:30:47.9",11607,0,0,0,0,0,0
"2023-05-26 15:30:47.95",11608,0,0,0,0,0,0
"2023-05-26 15:30:48",11609,0,0,0,0,0,0
"2023-05-26 15:30:48.05",11610,0,0,0,0,0,0
"2023-05-26 15:30:48.1",11611,0,0,0,0,0,0
"2023-05-26 15:30:48.15",11612,0,0,0,0,0,0
"2023-05-26 15:30:48.2",11613,0,0,0,0,0,0
"2023-05-26 15:30:48.25",11614,0,0,0,0,0,0
"2023-05-26 15:30:48.3",11615,0,0,0,0,0,0
"2023-05-26 15:30:48.35",11616,0,0,0,0,0,0
"2023-05-26 15:30:48.4",11617,0,0,0,0,0,0
"2023-05-26 15:30:48.45",11618,0,0,0,0,0,0
"2023-05-26 15:30:48.5",11619,0,0,0,0,0,0
"2023-05-26 15:30:48.55",11620,0,0,0,0,0,0
"2023-05-26 15:30:48.6",11621,0,0,0,0,0,0
"2023-05-26 15:30:48.65",11622,0,0,0,0,0,0
"2023-05-26 15:30:48.7",11623,0,0,0,0,0,0
"2023-05-26 15:30:48.75",11624,0,0,0,0,0,0
"2023-05-26 15:30:48.8",11625,0,0,0,0,0,0
"2023-05-26 15:30:48.85",11626,0,0,0,0,0,0
"2023-05-26 15:30:48.9",11627,0,0,0,0,0,0
"2023-05-26 15:30:48.95",11628,0,0,0,0,0,0
"2023-05-26 15:30:49",11629,0,0,0,0,0,0
"2023-05-26 15:30:49.05",11630,0,0,0,0,0,0
"2023-05-26 15:30:49.1",11631,0,0,0,0,0,0
"2023-05-26 15:30:49.15",11632,0,0,0,0,0,0
"2023-05-26 15:30:49.2",11633,0,0,0,0,0,0
"2023-05-26 15:30:49.25",11634,0,0,0,0,0,0
"2023-05-26 15:30:49.3",11635,0,0,0,0,0,0
"2023-05-26 15:30:49.35",11636,0,0,0,0,0,0
"2023-05-26 15:30:49.4",11637,0,0,0,0,0,0
"2023-05-26 15:30:49.45",11638,0,0,0,0,0,0
"2023-05-26 15:30:49.5",11639,0,0,0,0,0,0
"2023-05-26 15:30:49.55",11640,0,0,0,0,0,0
"2023-05-26 15:30:49.6",11641,0,0,0,0,0,0
"2023-05-26 15:30:49.65",11642,0,0,0,0,0,0
"2023-05-26 15:30:49.7",11643,0,0,0,0,0,0
"2023-05-26 15:30:49.75",11644,0,0,0,0,0,0
"2023-05-26 15:30:49.8",11645,0,0,0,0,0,0
"2023-05-26 15:30:49.85",11646,0,0,0,0,0,0
"2023-05-26 15:30:49.9",11647,0,0,0,0,0,0
"2023-05-26 15:30:49.95",11648,0,0,0,0,0,0
"2023-05-26 15:30:50",11649,0,0,0,0,0,0
"2023-05-26 15:30:50.05",11650,0,0,0,0,0,0
"2023-05-26 15:30:50.1",11651,0,0,0,0,0,0
"2023-05-26 15:30:50.15",11652,0,0,0,0,0,0
"2023-05-26 15:30:50.2",11653,0,0,0,0,0,0
"2023-05-26 15:30:50.25",11654,0,0,0,0,0,0
"2023-05-26 15:30:50.3",11655,0,0,0,0,0,0
"2023-05-26 15:30:50.35",11656,0,0,0,0,0,0
"2023-05-26 15:30:50.4",11657,0,0,0,0,0,0
"2023-05-26 15:30:50.45",11658,0,0,0,0,0,0
"2023-05-26 15:30:50.5",11659,0,0,0,0,0,0
"2023-05-26 15:30:50.55",11660,0,0,0,0,0,0
"2023-05-26 15:30:50.6",11661,0,0,0,0,0,0
"2023-05-26 15:30:50.65",11662,0,0,0,0,0,0
"2023-05-26 15:30:50.7",11663,0,0,0,0,0,0
"2023-05-26 15:30:50.75",11664,0,0,0,0,0,0
"2023-05-26 15:30:50.8",11665,0,0,0,0,0,0
"2023-05-26 15:30:50.85",11666,0,0,0,0,0,0
"2023-05-26 15:30:50.9",11667,0,0,0,0,0,0
"2023-05-26 15:30:50.95",11668,0,0,0,0,0,0
"2023-05-26 15:30:51",11669,0,0,0,0,0,0
"2023-05-26 15:30:51.05",11670,0,0,0,0,0,0
"2023-05-26 15:30:51.1",11671,0,0,0,0,0,0
"2023-05-26 15:30:51.15",11672,0,0,0,0,0,0
"2023-05-26 15:30:51.2",11673,0,0,0,0,0,0
"2023-05-26 15:30:51.25",11674,0,0,0,0,0,0
"2023-05-26 15:30:51.3",11675,0,0,0,0,0,0
"2023-05-26 15:30:51.35",11676,0,0,0,0,0,0
"2023-05-26 15:30:51.4",11677,0,0,0,0,0,0
"2023-05-26 15:30:51.45",11678,0,0,0,0,0,0
"2023-05-26 15:30:51.5",11679,0,0,0,0,0,0
"2023-05-26 15:30:51.55",11680,0,0,0,0,0,0
"2023-05-26 15:30:51.6",11681,0,0,0,0,0,0
"2023-05-26 15:30:51.65",11682,0,0,0,0,0,0
"2023-05-26 15:30:51.7",11683,0,0,0,0,0,0
"2023-05-26 15:30:51.75",11684,0,0,0,0,0,0
"2023-05-26 15:30:51.8",11685,0,0,0,0,0,0
"2023-05-26 15:30:51.85",11686,0,0,0,0,0,0
"2023-05-26 15:30:51.9",11687,0,0,0,0,0,0
"2023-05-26 15:30:51.95",11688,0,0,0,0,0,0
"2023-05-26 15:30:52",11689,0,0,0,0,0,0
"2023-05-26 15:30:52.05",11690,0,0,0,0,0,0
"2023-05-26 15:30:52.1",11691,0,0,0,0,0,0
"2023-05-26 15:30:52.15",11692,0,0,0,0,0,0
"2023-05-26 15:30:52.2",11693,0,0,0,0,0,0
"2023-05-26 15:30:52.25",11694,0,0,0,0,0,0
"2023-05-26 15:30:52.3",11695,0,0,0,0,0,0
"2023-05-26 15:30:52.35",11696,0,0,0,0,0,0
"2023-05-26 15:30:52.4",11697,0,0,0,0,0,0
"2023-05-26 15:30:52.45",11698,0,0,0,0,0,0
"2023-05-26 15:30:52.5",11699,0,0,0,0,0,0
"2023-05-26 15:30:52.55",11700,0,0,0,0,0,0
"2023-05-26 15:30:52.6",11701,0,0,0,0,0,0
"2023-05-26 15:30:52.65",11702,0,0,0,0,0,0
"2023-05-26 15:30:52.7",11703,0,0,0,0,0,0
"2023-05-26 15:30:52.75",11704,0,0,0,0,0,0
"2023-05-26 15:30:52.8",11705,0,0,0,0,0,0
"2023-05-26 15:30:52.85",11706,0,0,0,0,0,0
"2023-05-26 15:30:52.9",11707,0,0,0,0,0,0
"2023-05-26 15:30:52.95",11708,0,0,0,0,0,0
"2023-05-26 15:30:53",11709,0,0,0,0,0,0
"2023-05-26 15:30:53.05",11710,0,0,0,0,0,0
"2023-05-26 15:30:53.1",11711,0,0,0,0,0,0
"2023-05-26 15:30:53.15",11712,0,0,0,0,0,0
"2023-05-26 15:30:53.2",11713,0,0,0,0,0,0
"2023-05-26 15:30:53.25",11714,0,0,0,0,0,0
"2023-05-26 15:30:53.3",11715,0,0,0,0,0,0
"2023-05-26 15:30:53.35",11716,0,0,0,0,0,0
"2023-05-26 15:30:53.4",11717,0,0,0,0,0,0
"2023-05-26 15:30:53.45",11718,0,0,0,0,0,0
"2023-05-26 15:30:53.5",11719,0,0,0,0,0,0
"2023-05-26 15:30:53.55",11720,0,0,0,0,0,0
"2023-05-26 15:30:53.6",11721,0,0,0,0,0,0
"2023-05-26 15:30:53.65",11722,0,0,0,0,0,0
"2023-05-26 15:30:53.7",11723,0,0,0,0,0,0
"2023-05-26 15:30:53.75",11724,0,0,0,0,0,0
"2023-05-26 15:30:53.8",11725,0,0,0,0,0,0
"2023-05-26 15:30:53.85",11726,0,0,0,0,0,0
"2023-05-26 15:30:53.9",11727,0,0,0,0,0,0
"2023-05-26 15:30:53.95",11728,0,0,0,0,0,0
"2023-05-26 15:30:54",11729,0,0,0,0,0,0
"2023-05-26 15:30:54.05",11730,0,0,0,0,0,0
"2023-05-26 15:30:54.1",11731,0,0,0,0,0,0
"2023-05-26 15:30:54.15",11732,0,0,0,0,0,0
"2023-05-26 15:30:54.2",11733,0,0,0,0,0,0
"2023-05-26 15:30:54.25",11734,0,0,0,0,0,0
"2023-05-26 15:30:54.3",11735,0,0,0,0,0,0
"2023-05-26 15:30:54.35",11736,0,0,0,0,0,0
"2023-05-26 15:30:54.4",11737,0,0,0,0,0,0
"2023-05-26 15:30:54.45",11738,0,0,0,0,0,0
"2023-05-26 15:30:54.5",11739,0,0,0,0,0,0
"2023-05-26 15:30:54.55",11740,0,0,0,0,0,0
"2023-05-26 15:30:54.6",11741,0,0,0,0,0,0
"2023-05-26 15:30:54.65",11742,0,0,0,0,0,0
"2023-05-26 15:30:54.7",11743,0,0,0,0,0,0
"2023-05-26 15:30:54.75",11744,0,0,0,0,0,0
"2023-05-26 15:30:54.8",11745,0,0,0,0,0,0
"2023-05-26 15:30:54.85",11746,0,0,0,0,0,0
"2023-05-26 15:30:54.9",11747,0,0,0,0,0,0
"2023-05-26 15:30:54.95",11748,0,0,0,0,0,0
"2023-05-26 15:30:55",11749,0,0,0,0,0,0
"2023-05-26 15:30:55.05",11750,0,0,0,0,0,0
"2023-05-26 15:30:55.1",11751,0,0,0,0,0,0
"2023-05-26 15:30:55.15",11752,0,0,0,0,0,0
"2023-05-26 15:30:55.2",11753,0,0,0,0,0,0
"2023-05-26 15:30:55.25",11754,0,0,0,0,0,0
"2023-05-26 15:30:55.3",11755,0,0,0,0,0,0
"2023-05-26 15:30:55.35",11756,0,0,0,0,0,0
"2023-05-26 15:30:55.4",11757,0,0,0,0,0,0
"2023-05-26 15:30:55.45",11758,0,0,0,0,0,0
"2023-05-26 15:30:55.5",11759,0,0,0,0,0,0
"2023-05-26 15:30:55.55",11760,0,0,0,0,0,0
"2023-05-26 15:30:55.6",11761,0,0,0,0,0,0
"2023-05-26 15:30:55.65",11762,0,0,0,0,0,0
"2023-05-26 15:30:55.7",11763,0,0,0,0,0,0
"2023-05-26 15:30:55.75",11764,0,0,0,0,0,0
"2023-05-26 15:30:55.8",11765,0,0,0,0,0,0
"2023-05-26 15:30:55.85",11766,0,0,0,0,0,0
"2023-05-26 15:30:55.9",11767,0,0,0,0,0,0
"2023-05-26 15:30:55.95",11768,0,0,0,0,0,0
"2023-05-26 15:30:56",11769,0,0,0,0,0,0
"2023-05-26 15:30:56.05",11770,0,0,0,0,0,0
"2023-05-26 15:30:56.1",11771,0,0,0,0,0,0
"2023-05-26 15:30:56.15",11772,0,0,0,0,0,0
"2023-05-26 15:30:56.2",11773,0,0,0,0,0,0
"2023-05-26 15:30:56.25",11774,0,0,0,0,0,0
"2023-05-26 15:30:56.3",11775,0,0,0,0,0,0
"2023-05-26 15:30:56.35",11776,0,0,0,0,0,0
"2023-05-26 15:30:56.4",11777,0,0,0,0,0,0
"2023-05-26 15:30:56.45",11778,0,0,0,0,0,0
"2023-05-26 15:30:56.5",11779,0,0,0,0,0,0
"2023-05-26 15:30:56.55",11780,0,0,0,0,0,0
"2023-05-26 15:30:56.6",11781,0,0,0,0,0,0
"2023-05-26 15:30:56.65",11782,0,0,0,0,0,0
"2023-05-26 15:30:56.7",11783,0,0,0,0,0,0
"2023-05-26 15:30:56.75",11784,0,0,0,0,0,0
"2023-05-26 15:30:56.8",11785,0,0,0,0,0,0
"2023-05-26 15:30:56.85",11786,0,0,0,0,0,0
"2023-05-26 15:30:56.9",11787,0,0,0,0,0,0
"2023-05-26 15:30:56.95",11788,0,0,0,0,0,0
"2023-05-26 15:30:57",11789,0,0,0,0,0,0
"2023-05-26 15:30:57.05",11790,0,0,0,0,0,0
"2023-05-26 15:30:57.1",11791,0,0,0,0,0,0
"2023-05-26 15:30:57.15",11792,0,0,0,0,0,0
"2023-05-26 15:30:57.2",11793,0,0,0,0,0,0
"2023-05-26 15:30:57.25",11794,0,0,0,0,0,0
"2023-05-26 15:30:57.3",11795,0,0,0,0,0,0
"2023-05-26 15:30:57.35",11796,0,0,0,0,0,0
"2023-05-26 15:30:57.4",11797,0,0,0,0,0,0
"2023-05-26 15:30:57.45",11798,0,0,0,0,0,0
"2023-05-26 15:30:57.5",11799,0,0,0,0,0,0
"2023-05-26 15:30:57.55",11800,0,0,0,0,0,0
"2023-05-26 15:30:57.6",11801,0,0,0,0,0,0
"2023-05-26 15:30:57.65",11802,0,0,0,0,0,0
"2023-05-26 15:30:57.7",11803,0,0,0,0,0,0
"2023-05-26 15:30:57.75",11804,0,0,0,0,0,0
"2023-05-26 15:30:57.8",11805,0,0,0,0,0,0
"2023-05-26 15:30:57.85",11806,0,0,0,0,0,0
"2023-05-26 15:30:57.9",11807,0,0,0,0,0,0
"2023-05-26 15:30:57.95",11808,0,0,0,0,0,0
"2023-05-26 15:30:58",11809,0,0,0,0,0,0
"2023-05-26 15:30:58.05",11810,0,0,0,0,0,0
"2023-05-26 15:30:58.1",11811,0,0,0,0,0,0
"2023-05-26 15:30:58.15",11812,0,0,0,0,0,0
"2023-05-26 15:30:58.2",11813,0,0,0,0,0,0
"2023-05-26 15:30:58.25",11814,0,0,0,0,0,0
"2023-05-26 15:30:58.3",11815,0,0,0,0,0,0
"2023-05-26 15:30:58.35",11816,0,0,0,0,0,0
"2023-05-26 15:30:58.4",11817,0,0,0,0,0,0
"2023-05-26 15:30:58.45",11818,0,0,0,0,0,0
"2023-05-26 15:30:58.5",11819,0,0,0,0,0,0
"2023-05-26 15:30:58.55",11820,0,0,0,0,0,0
"2023-05-26 15:30:58.6",11821,0,0,0,0,0,0
"2023-05-26 15:30:58.65",11822,0,0,0,0,0,0
"2023-05-26 15:30:58.7",11823,0,0,0,0,0,0
"2023-05-26 15:30:58.75",11824,0,0,0,0,0,0
"2023-05-26 15:30:58.8",11825,0,0,0,0,0,0
"2023-05-26 15:30:58.85",11826,0,0,0,0,0,0
"2023-05-26 15:30:58.9",11827,0,0,0,0,0,0
"2023-05-26 15:30:58.95",11828,0,0,0,0,0,0
"2023-05-26 15:30:59",11829,0,0,0,0,0,0
"2023-05-26 15:30:59.05",11830,0,0,0,0,0,0
"2023-05-26 15:30:59.1",11831,0,0,0,0,0,0
"2023-05-26 15:30:59.15",11832,0,0,0,0,0,0
"2023-05-26 15:30:59.2",11833,0,0,0,0,0,0
"2023-05-26 15:30:59.25",11834,0,0,0,0,0,0
"2023-05-26 15:30:59.3",11835,0,0,0,0,0,0
"2023-05-26 15:30:59.35",11836,0,0,0,0,0,0
"2023-05-26 15:30:59.4",11837,0,0,0,0,0,0
"2023-05-26 15:30:59.45",11838,0,0,0,0,0,0
"2023-05-26 15:30:59.5",11839,0,0,0,0,0,0
"2023-05-26 15:30:59.55",11840,0,0,0,0,0,0
"2023-05-26 15:30:59.6",11841,0,0,0,0,0,0
"2023-05-26 15:30:59.65",11842,0,0,0,0,0,0
"2023-05-26 15:30:59.7",11843,0,0,0,0,0,0
"2023-05-26 15:30:59.75",11844,0,0,0,0,0,0
"2023-05-26 15:30:59.8",11845,0,0,0,0,0,0
"2023-05-26 15:30:59.85",11846,0,0,0,0,0,0
"2023-05-26 15:30:59.9",11847,0,0,0,0,0,0
"2023-05-26 15:30:59.95",11848,0,0,0,0,0,0
"2023-05-26 15:31:00",11849,0,0,0,0,0,0
"2023-05-26 15:31:00.05",11850,0,0,0,0,0,0
"2023-05-26 15:31:00.1",11851,0,0,0,0,0,0
"2023-05-26 15:31:00.15",11852,0,0,0,0,0,0
"2023-05-26 15:31:00.2",11853,0,0,0,0,0,0
"2023-05-26 15:31:00.25",11854,0,0,0,0,0,0
"2023-05-26 15:31:00.3",11855,0,0,0,0,0,0
"2023-05-26 15:31:00.35",11856,0,0,0,0,0,0
"2023-05-26 15:31:00.4",11857,0,0,0,0,0,0
"2023-05-26 15:31:00.45",11858,0,0,0,0,0,0
"2023-05-26 15:31:00.5",11859,0,0,0,0,0,0
"2023-05-26 15:31:00.55",11860,0,0,0,0,0,0
"2023-05-26 15:31:00.6",11861,0,0,0,0,0,0
"2023-05-26 15:31:00.65",11862,0,0,0,0,0,0
"2023-05-26 15:31:00.7",11863,0,0,0,0,0,0
"2023-05-26 15:31:00.75",11864,0,0,0,0,0,0
"2023-05-26 15:31:00.8",11865,0,0,0,0,0,0
"2023-05-26 15:31:00.85",11866,0,0,0,0,0,0
"2023-05-26 15:31:00.9",11867,0,0,0,0,0,0
"2023-05-26 15:31:00.95",11868,0,0,0,0,0,0
"2023-05-26 15:31:01",11869,0,0,0,0,0,0
"2023-05-26 15:31:01.05",11870,0,0,0,0,0,0
"2023-05-26 15:31:01.1",11871,0,0,0,0,0,0
"2023-05-26 15:31:01.15",11872,0,0,0,0,0,0
"2023-05-26 15:31:01.2",11873,0,0,0,0,0,0
"2023-05-26 15:31:01.25",11874,0,0,0,0,0,0
"2023-05-26 15:31:01.3",11875,0,0,0,0,0,0
"2023-05-26 15:31:01.35",11876,0,0,0,0,0,0
"2023-05-26 15:31:01.4",11877,0,0,0,0,0,0
"2023-05-26 15:31:01.45",11878,0,0,0,0,0,0
"2023-05-26 15:31:01.5",11879,0,0,0,0,0,0
"2023-05-26 15:31:01.55",11880,0,0,0,0,0,0
"2023-05-26 15:31:01.6",11881,0,0,0,0,0,0
"2023-05-26 15:31:01.65",11882,0,0,0,0,0,0
"2023-05-26 15:31:01.7",11883,0,0,0,0,0,0
"2023-05-26 15:31:01.75",11884,0,0,0,0,0,0
"2023-05-26 15:31:01.8",11885,0,0,0,0,0,0
"2023-05-26 15:31:01.85",11886,0,0,0,0,0,0
"2023-05-26 15:31:01.9",11887,0,0,0,0,0,0
"2023-05-26 15:31:01.95",11888,0,0,0,0,0,0
"2023-05-26 15:31:02",11889,0,0,0,0,0,0
"2023-05-26 15:31:02.05",11890,0,0,0,0,0,0
"2023-05-26 15:31:02.1",11891,0,0,0,0,0,0
"2023-05-26 15:31:02.15",11892,0,0,0,0,0,0
"2023-05-26 15:31:02.2",11893,0,0,0,0,0,0
"2023-05-26 15:31:02.25",11894,0,0,0,0,0,0
"2023-05-26 15:31:02.3",11895,0,0,0,0,0,0
"2023-05-26 15:31:02.35",11896,0,0,0,0,0,0
"2023-05-26 15:31:02.4",11897,0,0,0,0,0,0
"2023-05-26 15:31:02.45",11898,0,0,0,0,0,0
"2023-05-26 15:31:02.5",11899,0,0,0,0,0,0
"2023-05-26 15:31:02.55",11900,0,0,0,0,0,0
"2023-05-26 15:31:02.6",11901,0,0,0,0,0,0
"2023-05-26 15:31:02.65",11902,0,0,0,0,0,0
"2023-05-26 15:31:02.7",11903,0,0,0,0,0,0
"2023-05-26 15:31:02.75",11904,0,0,0,0,0,0
"2023-05-26 15:31:02.8",11905,0,0,0,0,0,0
"2023-05-26 15:31:02.85",11906,0,0,0,0,0,0
"2023-05-26 15:31:02.9",11907,0,0,0,0,0,0
"2023-05-26 15:31:02.95",11908,0,0,0,0,0,0
"2023-05-26 15:31:03",11909,0,0,0,0,0,0
"2023-05-26 15:31:03.05",11910,0,0,0,0,0,0
"2023-05-26 15:31:03.1",11911,0,0,0,0,0,0
"2023-05-26 15:31:03.15",11912,0,0,0,0,0,0
"2023-05-26 15:31:03.2",11913,0,0,0,0,0,0
"2023-05-26 15:31:03.25",11914,0,0,0,0,0,0
"2023-05-26 15:31:03.3",11915,0,0,0,0,0,0
"2023-05-26 15:31:03.35",11916,0,0,0,0,0,0
"2023-05-26 15:31:03.4",11917,0,0,0,0,0,0
"2023-05-26 15:31:03.45",11918,0,0,0,0,0,0
"2023-05-26 15:31:03.5",11919,0,0,0,0,0,0
"2023-05-26 15:31:03.55",11920,0,0,0,0,0,0
"2023-05-26 15:31:03.6",11921,0,0,0,0,0,0
"2023-05-26 15:31:03.65",11922,0,0,0,0,0,0
"2023-05-26 15:31:03.7",11923,0,0,0,0,0,0
"2023-05-26 15:31:03.75",11924,0,0,0,0,0,0
"2023-05-26 15:31:03.8",11925,0,0,0,0,0,0
"2023-05-26 15:31:03.85",11926,0,0,0,0,0,0
"2023-05-26 15:31:03.9",11927,0,0,0,0,0,0
"2023-05-26 15:31:03.95",11928,0,0,0,0,0,0
"2023-05-26 15:31:04",11929,0,0,0,0,0,0
"2023-05-26 15:31:04.05",11930,0,0,0,0,0,0
"2023-05-26 15:31:04.1",11931,0,0,0,0,0,0
"2023-05-26 15:31:04.15",11932,0,0,0,0,0,0
"2023-05-26 15:31:04.2",11933,0,0,0,0,0,0
"2023-05-26 15:31:04.25",11934,0,0,0,0,0,0
"2023-05-26 15:31:04.3",11935,0,0,0,0,0,0
"2023-05-26 15:31:04.35",11936,0,0,0,0,0,0
"2023-05-26 15:31:04.4",11937,0,0,0,0,0,0
"2023-05-26 15:31:04.45",11938,0,0,0,0,0,0
"2023-05-26 15:31:04.5",11939,0,0,0,0,0,0
"2023-05-26 15:31:04.55",11940,0,0,0,0,0,0
"2023-05-26 15:31:04.6",11941,0,0,0,0,0,0
"2023-05-26 15:31:04.65",11942,0,0,0,0,0,0
"2023-05-26 15:31:04.7",11943,0,0,0,0,0,0
"2023-05-26 15:31:04.75",11944,0,0,0,0,0,0
"2023-05-26 15:31:04.8",11945,0,0,0,0,0,0
"2023-05-26 15:31:04.85",11946,0,0,0,0,0,0
"2023-05-26 15:31:04.9",11947,0,0,0,0,0,0
"2023-05-26 15:31:04.95",11948,0,0,0,0,0,0
"2023-05-26 15:31:05",11949,0,0,0,0,0,0
"2023-05-26 15:31:05.05",11950,0,0,0,0,0,0
"2023-05-26 15:31:05.1",11951,0,0,0,0,0,0
"2023-05-26 15:31:05.15",11952,0,0,0,0,0,0
"2023-05-26 15:31:05.2",11953,0,0,0,0,0,0
"2023-05-26 15:31:05.25",11954,0,0,0,0,0,0
"2023-05-26 15:31:05.3",11955,0,0,0,0,0,0
"2023-05-26 15:31:05.35",11956,0,0,0,0,0,0
"2023-05-26 15:31:05.4",11957,0,0,0,0,0,0
"2023-05-26 15:31:05.45",11958,0,0,0,0,0,0
"2023-05-26 15:31:05.5",11959,0,0,0,0,0,0
"2023-05-26 15:31:05.55",11960,0,0,0,0,0,0
"2023-05-26 15:31:05.6",11961,0,0,0,0,0,0
"2023-05-26 15:31:05.65",11962,0,0,0,0,0,0
"2023-05-26 15:31:05.7",11963,0,0,0,0,0,0
"2023-05-26 15:31:05.75",11964,0,0,0,0,0,0
"2023-05-26 15:31:05.8",11965,0,0,0,0,0,0
"2023-05-26 15:31:05.85",11966,0,0,0,0,0,0
"2023-05-26 15:31:05.9",11967,0,0,0,0,0,0
"2023-05-26 15:31:05.95",11968,0,0,0,0,0,0
"2023-05-26 15:31:06",11969,0,0,0,0,0,0
"2023-05-26 15:31:06.05",11970,0,0,0,0,0,0
"2023-05-26 15:31:06.1",11971,0,0,0,0,0,0
"2023-05-26 15:31:06.15",11972,0,0,0,0,0,0
"2023-05-26 15:31:06.2",11973,0,0,0,0,0,0
"2023-05-26 15:31:06.25",11974,0,0,0,0,0,0
"2023-05-26 15:31:06.3",11975,0,0,0,0,0,0
"2023-05-26 15:31:06.35",11976,0,0,0,0,0,0
"2023-05-26 15:31:06.4",11977,0,0,0,0,0,0
"2023-05-26 15:31:06.45",11978,0,0,0,0,0,0
"2023-05-26 15:31:06.5",11979,0,0,0,0,0,0
"2023-05-26 15:31:06.55",11980,0,0,0,0,0,0
"2023-05-26 15:31:06.6",11981,0,0,0,0,0,0
"2023-05-26 15:31:06.65",11982,0,0,0,0,0,0
"2023-05-26 15:31:06.7",11983,0,0,0,0,0,0
"2023-05-26 15:31:06.75",11984,0,0,0,0,0,0
"2023-05-26 15:31:06.8",11985,0,0,0,0,0,0
"2023-05-26 15:31:06.85",11986,0,0,0,0,0,0
"2023-05-26 15:31:06.9",11987,0,0,0,0,0,0
"2023-05-26 15:31:06.95",11988,0,0,0,0,0,0
"2023-05-26 15:31:07",11989,0,0,0,0,0,0
"2023-05-26 15:31:07.05",11990,0,0,0,0,0,0
"2023-05-26 15:31:07.1",11991,0,0,0,0,0,0
"2023-05-26 15:31:07.15",11992,0,0,0,0,0,0
"2023-05-26 15:31:07.2",11993,0,0,0,0,0,0
"2023-05-26 15:31:07.25",11994,0,0,0,0,0,0
"2023-05-26 15:31:07.3",11995,0,0,0,0,0,0
"2023-05-26 15:31:07.35",11996,0,0,0,0,0,0
"2023-05-26 15:31:07.4",11997,0,0,0,0,0,0
"2023-05-26 15:31:07.45",11998,0,0,0,0,0,0
"2023-05-26 15:31:07.5",11999,0,0,0,0,0,0
"2023-05-26 15:31:07.55",12000,0,0,0,0,0,0
"2023-05-26 15:31:07.6",12001,0,0,0,0,0,0
"2023-05-26 15:31:07.65",12002,0,0,0,0,0,0
"2023-05-26 15:31:07.7",12003,0,0,0,0,0,0
"2023-05-26 15:31:07.75",12004,0,0,0,0,0,0
"2023-05-26 15:31:07.8",12005,0,0,0,0,0,0
"2023-05-26 15:31:07.85",12006,0,0,0,0,0,0
"2023-05-26 15:31:07.9",12007,0,0,0,0,0,0
"2023-05-26 15:31:07.95",12008,0,0,0,0,0,0
"2023-05-26 15:31:08",12009,0,0,0,0,0,0
